Amplitude,Amplitude_Error,Mean,Mean_Error,Width,Width_Error,Time ratio
31.674183533764754,4.520858364596793,18.52171682079522,0.03009943006484992,0.2582717062820083,0.04257775875874962,1.0
88.0880085103641,4.373857706256442,19.443596748316637,0.011403321505234494,0.28135339588780683,0.01615532893059888,1.1020231833315095
171.60701550703837,4.57958450909696,20.577033794754875,0.006148317007737038,0.282255261648737,0.00871033968028782,1.234249789271253
286.50997439459167,6.550531188053861,21.964091673465237,0.005683839636550873,0.3047090360542923,0.008079950291143181,1.406254792226174
337.0825463616782,6.210378184717584,23.69411042929755,0.005198973310763044,0.34619268204541254,0.0075142453974059815,1.6365087679246089
323.9615317804756,5.685752777157237,25.914744089963317,0.005864809189303239,0.40906003689642884,0.00889229060485919,1.9576334134398572
269.0525345555256,5.032067101345592,28.905763791231312,0.007537582489776925,0.4821918586508467,0.012261708293570225,2.4356025436027315
180.3524125701774,4.261405410956482,33.32883619166716,0.014511325993994881,0.6571826151556522,0.029693476222812213,3.238007256444423
137.469446606108,3.576279939182928,40.80885769943288,0.01477810684871828,0.641485671248695,0.029634467861649003,4.854521142180391
